,BR1,BR2,BR3,BR4,BR5,AR1,AR2,AR3,AR4,AR5,R1,BR6,BR7,BR8,BR9,BR10,AR6,AR7,AR8,AR9,AR10,R2,BR11,BR12,BR13,BR14,BR15,AR11,AR12,AR13,AR14,AR15,R3
897,0.24930861659452852,0.23980858465589439,0.26603211882722494,0.23755248946246188,0.24727635562904393,0.28445725587255594,0.23765082516844716,0.2655108658294354,0.25427306546605644,0.23571539048244744,0.3097899402454187,0.38080458119485977,0.44726100807728925,0.4288256139468445,0.42484731842533957,0.3805024604874765,0.4384577434392703,0.4337823888935542,0.4307072169405173,0.39252494992907927,0.4121220297883573,0.4558705543308009,0.5968061998861416,0.5551393044275033,0.5641267391285811,0.6093397800724112,0.5596437219853592,0.6166347877753189,0.5830773119370692,0.576591273617331,0.5760500105896839,0.570254141078991,0.8125063780202171
898,0.24747267198273543,0.2415205624705713,0.26708456302410316,0.23817660816099523,0.24562190754712027,0.2843453353280672,0.2383802761078465,0.2676436580303604,0.2527448311684258,0.23509213455837966,0.3223346946967294,0.3790632174895414,0.4451700986810314,0.4325522176682943,0.42484731842533957,0.3784925678076053,0.443277682883638,0.4275356120946398,0.4290397186963128,0.3859032312299976,0.4121220297883573,0.4484062829310378,0.5942892370954784,0.558152657882507,0.5660516999003967,0.6059834925848329,0.5576997204991003,0.6134785528426302,0.5895413300130908,0.5710377681520463,0.5723823622930524,0.5790076609837309,0.805710506715743
899,0.2457211386174615,0.24367150895567818,0.26802961495599387,0.23944636689249418,0.24458257477770678,0.28400957369460095,0.239538815835128,0.26955881837404805,0.25121659687079506,0.23509213455837966,0.33364512591889495,0.3788653352503006,0.4421498962197702,0.4338451210002259,0.425936959553343,0.3784925678076053,0.4461382973506204,0.41993084033943984,0.42388563321422656,0.3816894102396731,0.4110463805341172,0.43823130244399217,0.5886832745162738,0.5584369365103375,0.5704677863769152,0.5989237154557888,0.556270307641557,0.6100885227297421,0.5937172000976002,0.5651407468847853,0.5665370478202959,0.5892104391508451,0.7829243499889768
900,0.24426504461500492,0.246349217845301,0.2683303132979591,0.24080221096172183,0.24375535073674495,0.28248745428955424,0.2409118999563504,0.27062521447451054,0.24897658221536384,0.2361101192343571,0.3434945214820727,0.38215018042169674,0.43893609103663317,0.4357084228609509,0.42574909039334247,0.3799441569652901,0.4484111143243873,0.41178287060172547,0.42036114828897636,0.37965774654790946,0.4081532549537471,0.4277027512064314,0.5825624786389788,0.5631559617323247,0.5723927471487309,0.5904172626855474,0.556270307641557,0.6023732817831695,0.5948040703935686,0.5581559255779327,0.5603478913197303,0.6019639118597379,0.7438814030828803
901,0.24261902530788002,0.24891718456731635,0.2678148304260187,0.24239478970970355,0.24282207233155728,0.28085341434001876,0.2425853462290902,0.27103871500326127,0.2466109592614972,0.2376267086495887,0.35233630624594825,0.3875721537768927,0.4338249791791142,0.43441551952901936,0.4228183314973332,0.3793858534431037,0.44707877333976526,0.40344090158454177,0.4138806437490003,0.3778141998646424,0.40381356658319206,0.4175277707193858,0.5789014418525595,0.5667947281685558,0.5754500377863205,0.5830681504282637,0.555183953869824,0.5946580408365967,0.5970922183850806,0.5567818623700272,0.5581129181389706,0.6110072834169529,0.6957106682482251
902,0.24147947347987045,0.25223139802906264,0.2676000458960435,0.24418106046757496,0.24178273956214377,0.2780106325100051,0.24425879250182997,0.2707122672174055,0.2441615974420069,0.23895632128760008,0.3592384402211674,0.3939439618804442,0.42890747004347085,0.43331274904001876,0.418948226801321,0.37957195461716586,0.4438262938773058,0.39684492608258254,0.4084991721427044,0.3763468871983686,0.39947387821263697,0.4083349312059932,0.5750115902669889,0.5678749869543119,0.580432289195726,0.5788438575559669,0.5590719568423419,0.584371052907833,0.5940032185965392,0.557869662409619,0.5609209613660789,0.6138478296112062,0.645940904871341
903,0.24065646382630806,0.2552383334215079,0.2679222226910063,0.24585972455328542,0.2400222371159943,0.27505593013550256,0.24603951097154028,0.27018995076003616,0.24171223562251665,0.24036903471548712,0.36415054286776494,0.40130518118019937,0.42476437179533055,0.4306889158075693,0.4140260548093055,0.38083744260078845,0.43884960843474724,0.39191734438406,0.4031555982237767,0.3783785508901323,0.3952825552564597,0.4010278023620144,0.5710645349816306,0.5720823106462042,0.5851314581386877,0.5737515592989515,0.5607872522713939,0.5760713240107624,0.5878252190194565,0.5553505465284589,0.5606344263429047,0.6144275329161558,0.5994358247681748
904,0.2399389682308947,0.2589915155536842,0.2668697784941281,0.24786120865547864,0.2388980608552,0.2723250688499776,0.24782022944125062,0.2688188700594415,0.240184001324886,0.24169864735349847,0.3674756585054617,0.4111597166943876,0.41887884905030864,0.427722843457844,0.4101559501132932,0.3839267220902203,0.4321487170120898,0.3885029570653988,0.39720566130695656,0.3836834505297374,0.39201851614014477,0.39372067351803575,0.5635708503094284,0.5768013358681914,0.5870564189105035,0.5661131119134283,0.5635317249578771,0.5684145318592395,0.5803315343472547,0.5581559255779327,0.5634424695700131,0.6132681263062566,0.5610591397546739
905,0.23850397704006787,0.26285443985346796,0.26603211882722494,0.24994877809540061,0.2386859521267483,0.26905698895090663,0.25084530539581873,0.2660549454725285,0.2388441794749084,0.2431113607813855,0.36906264551436246,0.42101425220857597,0.41074753473152836,0.4243765054222562,0.40500833512927703,0.3863088171182158,0.42564375808717075,0.38563176772925184,0.3916725989511874,0.3894022075880351,0.3878642845375621,0.3858635457288114,0.5590517580261921,0.5828848985037651,0.588471831242721,0.5607314785281734,0.5680486695877138,0.5626865499443598,0.5783294048546814,0.5631941573402527,0.5676258809083584,0.6090362921801239,0.5311439807771358
906,0.23704788303761126,0.26627839548282173,0.264034622698456,0.2521654755419157,0.23847384339829658,0.2645577830624597,0.25326965704735205,0.2640309692002221,0.23742061875930726,0.24433709743205223,0.36772756120528727,0.42987937652656066,0.40567514341838445,0.4195471312118059,0.4011758042652649,0.3872021027537141,0.4189428666645132,0.3845065719083293,0.3861016389080501,0.3948952242361369,0.3833391393990345,0.3808742695826538,0.5565347952355288,0.587888202353583,0.587905666309834,0.5565071856558765,0.5716507899887231,0.5581275439304759,0.5724946274763257,0.5673735995976318,0.575190405520161,0.6022537635122128,0.512888404920019
